MemberID,Sex,YearJoined,year,Status,Age,fitness,racquets,dock,city_dining,island_dining,bar_spending,other_spending
243,M,1976,2020,ACTIVE,77,Y,Y,NA,NA,NA,NA,NA
3068,F,2001,2017,ACTIVE,37,N,N,N,0,114,79,114
3068,F,2001,2020,ACTIVE,40,N,N,NA,NA,NA,NA,NA
1862,M,1983,2017,ACTIVE,72,Y,N,Y,39,568,153,606
1862,M,1983,2020,ACTIVE,75,N,N,NA,NA,NA,NA,NA
2421,M,1969,2017,ACTIVE,71,Y,N,Y,274,341,113,614
2421,M,1969,2020,ACTIVE,74,Y,N,NA,NA,NA,NA,NA
757,M,1994,2017,ACTIVE,41,N,N,Y,449,796,922,1229
757,M,1994,2020,ACTIVE,44,N,N,NA,NA,NA,NA,NA
421,M,1968,2017,ACTIVE,62,N,N,N,2,251,23,254
421,M,1968,2020,ACTIVE,65,N,N,NA,NA,NA,NA,NA
2975,F,2011,2017,ACTIVE,32,N,N,N,0,163,934,164
2975,F,2011,2020,ACTIVE,35,N,N,NA,NA,NA,NA,NA
1494,M,1977,2017,HOLDOVER,53,N,N,N,NA,NA,NA,NA
1494,M,1977,2020,ACTIVE,56,Y,N,NA,NA,NA,NA,NA
907,M,2004,2017,ACTIVE,29,Y,Y,N,22,192,126,215
907,M,2004,2020,HOLDOVER,32,N,N,NA,NA,NA,NA,NA
3791,M,2001,2017,ACTIVE,60,N,N,N,0,207,0,207
3791,M,2001,2020,ACTIVE,63,N,N,NA,NA,NA,NA,NA
3021,M,2012,2017,ACTIVE,34,N,N,N,25,152,0,176
3021,M,2012,2020,ACTIVE,37,N,N,NA,NA,NA,NA,NA
2334,F,2003,2017,ACTIVE,39,N,N,N,0,0,146,0
2334,F,2003,2020,HOLDOVER,42,N,N,NA,NA,NA,NA,NA
1600,F,2009,2017,ACTIVE,26,N,N,N,0,203,182,202
1600,F,2009,2020,ACTIVE,29,N,N,NA,NA,NA,NA,NA
2358,M,2006,2017,HOLDOVER,67,N,N,N,NA,NA,NA,NA
2358,M,2006,2020,ACTIVE,70,N,N,NA,NA,NA,NA,NA
2423,M,1980,2017,ACTIVE,79,N,N,N,65,0,373,66
2423,M,1980,2020,ACTIVE,82,N,N,NA,NA,NA,NA,NA
3553,F,2005,2017,ACTIVE,76,N,N,N,164,8,259,172
3553,F,2005,2020,ACTIVE,79,N,N,NA,NA,NA,NA,NA
3875,M,2015,2017,ACTIVE,35,Y,Y,N,229,496,899,724
3875,M,2015,2020,ACTIVE,38,Y,N,NA,NA,NA,NA,NA
1864,M,1970,2017,ACTIVE,74,Y,N,N,584,3,423,586
1864,M,1970,2020,ACTIVE,77,Y,N,NA,NA,NA,NA,NA
905,F,1999,2017,ACTIVE,46,Y,N,Y,235,2455,672,2690
905,F,1999,2020,ACTIVE,49,N,N,NA,NA,NA,NA,NA
4077,M,1972,2017,ACTIVE,66,Y,N,N,20,89,382,110
4077,M,1972,2020,ACTIVE,69,Y,N,NA,NA,NA,NA,NA
618,M,2004,2017,ACTIVE,58,N,N,N,251,1881,233,2131
618,M,2004,2020,ACTIVE,61,N,N,NA,NA,NA,NA,NA
1065,M,2003,2017,ACTIVE,31,Y,Y,N,214,0,448,215
1065,M,2003,2020,ACTIVE,34,Y,Y,NA,NA,NA,NA,NA
1612,M,2006,2017,ACTIVE,59,N,N,N,5,877,1452,882
1612,M,2006,2020,ACTIVE,62,N,N,NA,NA,NA,NA,NA
2330,F,1980,2017,ACTIVE,62,N,N,N,152,509,278,662
2330,F,1980,2020,ACTIVE,65,N,N,NA,NA,NA,NA,NA
1639,M,1979,2017,ACTIVE,75,Y,N,N,1207,0,24,1207
1639,M,1979,2020,ACTIVE,78,Y,N,NA,NA,NA,NA,NA
1614,M,1992,2017,ACTIVE,45,N,N,N,1520,2058,108,3576
1614,M,1992,2020,ACTIVE,48,N,N,NA,NA,NA,NA,NA
1446,F,2020,2017,ACTIVE,31,Y,Y,N,384,289,71,672
1446,F,2020,2020,ACTIVE,34,N,N,NA,NA,NA,NA,NA
326,M,1973,2017,ACTIVE,77,Y,N,Y,173,1060,158,1232
326,M,1973,2020,ACTIVE,80,Y,N,NA,NA,NA,NA,NA
1333,M,2000,2017,ACTIVE,49,N,N,N,661,122,151,782
1333,M,2000,2020,ACTIVE,52,N,N,NA,NA,NA,NA,NA
4125,M,2002,2017,ACTIVE,66,N,N,Y,0,726,364,726
4125,M,2002,2020,ACTIVE,69,N,N,NA,NA,NA,NA,NA
1708,M,2020,2017,ACTIVE,39,Y,Y,N,260,892,669,1110
1708,M,2020,2020,ACTIVE,42,Y,Y,NA,NA,NA,NA,NA
2998,F,1998,2017,HOLDOVER,50,N,N,N,NA,NA,NA,NA
2998,F,1998,2020,ACTIVE,53,N,N,NA,NA,NA,NA,NA
2445,F,1967,2017,ACTIVE,71,Y,N,N,667,504,530,1170
2445,F,1967,2020,ACTIVE,74,Y,N,NA,NA,NA,NA,NA
1445,F,1984,2017,ACTIVE,93,Y,N,N,73,1141,557,1215
1445,F,1984,2020,ACTIVE,96,Y,N,NA,NA,NA,NA,NA
626,M,1985,2017,ACTIVE,85,Y,N,N,0,1012,0,1012
626,M,1985,2020,ACTIVE,88,Y,N,NA,NA,NA,NA,NA
71,M,1993,2017,ACTIVE,54,N,N,N,295,177,0,471
71,M,1993,2020,ACTIVE,57,N,N,NA,NA,NA,NA,NA
601,F,1995,2017,ACTIVE,44,Y,N,N,306,0,181,307
601,F,1995,2020,ACTIVE,47,N,N,NA,NA,NA,NA,NA
3301,M,2016,2017,ACTIVE,77,Y,N,N,334,121,67,455
3301,M,2016,2020,ACTIVE,80,Y,N,NA,NA,NA,NA,NA
1561,M,2014,2017,ACTIVE,50,N,N,N,144,1283,438,1342
1561,M,2014,2020,ACTIVE,53,Y,N,NA,NA,NA,NA,NA
3536,M,2006,2017,ACTIVE,48,Y,Y,Y,283,558,137,841
3536,M,2006,2020,ACTIVE,51,Y,Y,NA,NA,NA,NA,NA
2986,F,1989,2017,ACTIVE,47,Y,N,Y,1745,4593,3111,6338
2986,F,1989,2020,ACTIVE,50,N,N,NA,NA,NA,NA,NA
1650,M,1979,2017,ACTIVE,71,Y,N,N,397,0,15,397
1650,M,1979,2020,ACTIVE,74,Y,N,NA,NA,NA,NA,NA
1070,M,2018,2017,ACTIVE,39,N,Y,N,339,125,99,464
1070,M,2018,2020,ACTIVE,42,N,N,NA,NA,NA,NA,NA
2605,M,2005,2017,ACTIVE,61,N,N,Y,37,580,791,617
2605,M,2005,2020,ACTIVE,64,N,N,NA,NA,NA,NA,NA
2115,M,2020,2017,ACTIVE,49,N,Y,N,0,468,262,468
2115,M,2020,2020,ACTIVE,52,N,Y,NA,NA,NA,NA,NA
3192,M,1992,2017,ACTIVE,48,N,N,N,309,178,233,486
3192,M,1992,2020,ACTIVE,51,Y,N,NA,NA,NA,NA,NA
41,F,2009,2017,ACTIVE,57,Y,Y,Y,373,648,2167,1021
41,F,2009,2020,ACTIVE,60,Y,Y,NA,NA,NA,NA,NA
754,M,2009,2017,ACTIVE,24,N,N,N,84,0,0,84
754,M,2009,2020,ACTIVE,27,N,N,NA,NA,NA,NA,NA
2980,M,2013,2017,ACTIVE,50,Y,N,N,2327,262,294,2589
2980,M,2013,2020,ACTIVE,53,Y,N,NA,NA,NA,NA,NA
4056,F,1993,2017,ACTIVE,54,N,N,N,658,541,215,1198
4056,F,1993,2020,ACTIVE,57,N,N,NA,NA,NA,NA,NA
3015,M,1963,2017,ACTIVE,65,N,N,N,0,0,53,0
3015,M,1963,2020,ACTIVE,68,N,N,NA,NA,NA,NA,NA
2570,M,1994,2017,ACTIVE,54,N,N,Y,690,597,769,1287
2570,M,1994,2020,ACTIVE,57,N,N,NA,NA,NA,NA,NA
3373,M,1993,2017,ACTIVE,64,Y,N,N,378,0,582,378
3373,M,1993,2020,ACTIVE,67,N,N,NA,NA,NA,NA,NA
2260,M,2012,2017,ACTIVE,53,Y,N,Y,780,885,466,1665
2260,M,2012,2020,ACTIVE,56,N,N,NA,NA,NA,NA,NA
459,F,2010,2017,ACTIVE,53,Y,N,N,317,3,0,319
459,F,2010,2020,ACTIVE,56,Y,N,NA,NA,NA,NA,NA
1412,M,2018,2017,ACTIVE,34,N,N,Y,0,504,886,504
1412,M,2018,2020,ACTIVE,37,N,N,NA,NA,NA,NA,NA
3980,M,2012,2017,ACTIVE,49,N,N,Y,713,1347,104,2058
3980,M,2012,2020,ACTIVE,52,N,N,NA,NA,NA,NA,NA
2693,M,2005,2017,ACTIVE,25,Y,Y,N,0,0,94,0
2693,M,2005,2020,ACTIVE,28,N,N,NA,NA,NA,NA,NA
2788,M,1974,2017,ACTIVE,69,N,N,N,308,140,134,450
2788,M,1974,2020,ACTIVE,72,N,N,NA,NA,NA,NA,NA
2744,M,1980,2017,ACTIVE,61,N,N,Y,138,578,335,715
2744,M,1980,2020,ACTIVE,64,Y,N,NA,NA,NA,NA,NA
1066,M,1975,2017,ACTIVE,70,N,N,Y,165,0,183,166
1066,M,1975,2020,ACTIVE,73,N,N,NA,NA,NA,NA,NA
2449,M,1990,2017,HOLDOVER,58,N,N,N,NA,NA,NA,NA
2449,M,1990,2020,ACTIVE,61,N,N,NA,NA,NA,NA,NA
4038,M,1978,2017,ACTIVE,67,N,N,N,86,0,81,85
4038,M,1978,2020,ACTIVE,70,N,N,NA,NA,NA,NA,NA
3571,M,1969,2017,ACTIVE,81,N,N,Y,31,454,261,486
3571,M,1969,2020,ACTIVE,84,N,N,NA,NA,NA,NA,NA
3012,M,1973,2017,ACTIVE,77,N,N,N,0,20,57,20
3012,M,1973,2020,ACTIVE,80,N,N,NA,NA,NA,NA,NA
3697,F,2017,2017,ACTIVE,30,N,Y,N,455,131,184,587
3697,F,2017,2020,ACTIVE,33,N,N,NA,NA,NA,NA,NA
1733,M,2005,2017,ACTIVE,28,N,N,N,0,182,182,183
1733,M,2005,2020,ACTIVE,31,Y,N,NA,NA,NA,NA,NA
4007,F,1975,2017,ACTIVE,68,N,N,N,24,574,822,598
4007,F,1975,2020,ACTIVE,71,N,N,NA,NA,NA,NA,NA
1627,M,2018,2017,ACTIVE,37,Y,N,Y,2736,2935,789,5538
1627,M,2018,2020,ACTIVE,40,N,N,NA,NA,NA,NA,NA
18,M,2019,2017,ACTIVE,64,N,N,N,17,161,209,178
18,M,2019,2020,ACTIVE,67,N,N,NA,NA,NA,NA,NA
1790,M,1993,2017,ACTIVE,52,N,Y,N,3287,629,586,3916
1790,M,1993,2020,ACTIVE,55,Y,N,NA,NA,NA,NA,NA
648,M,2013,2017,ACTIVE,55,N,N,N,54,336,310,390
648,M,2013,2020,ACTIVE,58,N,N,NA,NA,NA,NA,NA
2422,M,1991,2017,ACTIVE,49,N,N,Y,130,947,660,1078
2422,M,1991,2020,ACTIVE,52,N,N,NA,NA,NA,NA,NA
686,M,2020,2017,ACTIVE,40,Y,Y,N,178,684,1242,858
686,M,2020,2020,ACTIVE,43,Y,Y,NA,NA,NA,NA,NA
1250,M,2015,2017,ACTIVE,43,N,N,Y,19,1393,164,1412
1250,M,2015,2020,ACTIVE,46,N,N,NA,NA,NA,NA,NA
3140,M,2014,2017,ACTIVE,54,N,N,Y,135,68,889,203
3140,M,2014,2020,ACTIVE,57,N,N,NA,NA,NA,NA,NA
833,F,2013,2017,ACTIVE,25,N,N,N,0,222,0,221
833,F,2013,2020,ACTIVE,28,N,N,NA,NA,NA,NA,NA
1599,M,1983,2017,ACTIVE,67,N,N,N,1557,328,879,1885
1599,M,1983,2020,ACTIVE,70,N,N,NA,NA,NA,NA,NA
4044,F,1992,2017,ACTIVE,49,Y,N,N,797,1302,7,2011
4044,F,1992,2020,ACTIVE,52,Y,N,NA,NA,NA,NA,NA
2160,F,2014,2017,ACTIVE,29,N,N,N,0,297,282,298
2160,F,2014,2020,ACTIVE,32,N,Y,NA,NA,NA,NA,NA
1743,M,2014,2017,ACTIVE,61,N,N,N,59,346,457,405
1743,M,2014,2020,ACTIVE,64,N,N,NA,NA,NA,NA,NA
1315,M,2009,2017,ACTIVE,40,N,N,N,0,0,298,0
1315,M,2009,2020,ACTIVE,43,N,N,NA,NA,NA,NA,NA
3598,M,2002,2017,ACTIVE,25,Y,Y,N,12,154,117,166
3598,M,2002,2020,ACTIVE,28,Y,N,NA,NA,NA,NA,NA
3641,M,2002,2017,ACTIVE,74,Y,N,Y,80,233,29,313
3641,M,2002,2020,ACTIVE,77,N,N,NA,NA,NA,NA,NA
4245,F,1993,2017,ACTIVE,51,N,N,N,59,0,205,59
4245,F,1993,2020,ACTIVE,54,N,N,NA,NA,NA,NA,NA
1948,M,2018,2017,ACTIVE,40,Y,N,N,341,287,33,628
1948,M,2018,2020,ACTIVE,43,Y,N,NA,NA,NA,NA,NA
2306,M,1973,2017,ACTIVE,76,Y,N,N,121,78,518,198
2306,M,1973,2020,ACTIVE,79,Y,N,NA,NA,NA,NA,NA
398,F,2003,2017,ACTIVE,28,N,N,N,20,175,198,194
398,F,2003,2020,ACTIVE,31,N,N,NA,NA,NA,NA,NA
3194,F,2018,2017,ACTIVE,40,N,N,N,51,114,525,164
3194,F,2018,2020,ACTIVE,43,N,N,NA,NA,NA,NA,NA
436,M,1982,2017,ACTIVE,66,Y,Y,N,22,212,494,235
436,M,1982,2020,ACTIVE,69,N,N,NA,NA,NA,NA,NA
1165,M,1975,2017,ACTIVE,74,Y,N,Y,768,695,498,1463
1165,M,1975,2020,ACTIVE,77,Y,N,NA,NA,NA,NA,NA
794,M,2013,2017,ACTIVE,35,Y,Y,N,1619,398,220,2018
794,M,2013,2020,ACTIVE,38,Y,N,NA,NA,NA,NA,NA
606,M,2004,2017,ACTIVE,54,N,N,N,180,247,156,428
606,M,2004,2020,ACTIVE,57,N,N,NA,NA,NA,NA,NA
1363,F,2005,2017,ACTIVE,36,N,N,N,0,121,448,120
1363,F,2005,2020,ACTIVE,39,Y,N,NA,NA,NA,NA,NA
2035,F,1980,2017,ACTIVE,51,Y,N,N,370,248,239,618
2035,F,1980,2020,ACTIVE,54,Y,N,NA,NA,NA,NA,NA
1796,M,2004,2017,ACTIVE,29,Y,N,N,379,68,72,447
1796,M,2004,2020,ACTIVE,32,Y,N,NA,NA,NA,NA,NA
1666,F,2015,2017,ACTIVE,42,N,N,N,4,811,272,814
1666,F,2015,2020,ACTIVE,45,N,N,NA,NA,NA,NA,NA
3424,M,2017,2017,ACTIVE,43,Y,N,N,303,138,158,440
3424,M,2017,2020,ACTIVE,46,N,N,NA,NA,NA,NA,NA
1241,F,2011,2017,ACTIVE,52,Y,N,N,154,339,979,494
1241,F,2011,2020,ACTIVE,55,N,N,NA,NA,NA,NA,NA
1026,M,2000,2017,ACTIVE,42,N,Y,N,285,38,0,323
1026,M,2000,2020,ACTIVE,45,N,Y,NA,NA,NA,NA,NA
3515,M,1982,2017,ACTIVE,57,N,Y,N,106,0,75,106
3515,M,1982,2020,ACTIVE,60,N,Y,NA,NA,NA,NA,NA
3636,F,1973,2017,ACTIVE,67,N,N,N,0,0,93,0
3636,F,1973,2020,ACTIVE,70,N,N,NA,NA,NA,NA,NA
4237,M,2018,2017,ACTIVE,44,N,N,Y,733,1001,468,1734
4237,M,2018,2020,ACTIVE,47,N,N,NA,NA,NA,NA,NA
1950,M,1973,2017,ACTIVE,78,N,N,Y,32,837,1157,868
1950,M,1973,2020,ACTIVE,81,N,N,NA,NA,NA,NA,NA
2285,F,2007,2017,ACTIVE,31,N,N,N,261,428,30,690
2285,F,2007,2020,ACTIVE,34,N,N,NA,NA,NA,NA,NA
1448,M,1984,2017,ACTIVE,72,Y,N,N,1187,880,529,2067
1448,M,1984,2020,ACTIVE,75,Y,N,NA,NA,NA,NA,NA
1565,M,2011,2017,ACTIVE,33,N,N,N,0,423,353,423
1565,M,2011,2020,ACTIVE,36,N,N,NA,NA,NA,NA,NA
2906,M,1974,2017,ACTIVE,79,N,N,N,0,93,0,93
2906,M,1974,2020,ACTIVE,82,N,N,NA,NA,NA,NA,NA
713,M,1974,2017,ACTIVE,58,N,N,N,0,0,815,0
713,M,1974,2020,ACTIVE,61,Y,N,NA,NA,NA,NA,NA
250,M,2001,2017,ACTIVE,32,N,N,N,128,94,89,223
250,M,2001,2020,HOLDOVER,35,N,N,NA,NA,NA,NA,NA
1835,F,1970,2017,ACTIVE,73,N,N,Y,96,613,281,709
1835,F,1970,2020,ACTIVE,76,N,N,NA,NA,NA,NA,NA
586,M,1997,2017,ACTIVE,38,N,N,N,19,314,499,333
586,M,1997,2020,HOLDOVER,41,N,N,NA,NA,NA,NA,NA
202,M,1985,2017,HOLDOVER,53,N,N,N,NA,NA,NA,NA
202,M,1985,2020,ACTIVE,56,Y,N,NA,NA,NA,NA,NA
555,M,1985,2017,ACTIVE,56,Y,Y,N,156,1868,2158,2011
555,M,1985,2020,ACTIVE,59,Y,Y,NA,NA,NA,NA,NA
4096,F,1983,2017,ACTIVE,60,N,N,Y,0,275,50,275
4096,F,1983,2020,ACTIVE,63,N,N,NA,NA,NA,NA,NA
2593,F,1983,2017,ACTIVE,54,Y,N,N,408,125,112,533
2593,F,1983,2020,ACTIVE,57,Y,N,NA,NA,NA,NA,NA
4139,M,1993,2017,ACTIVE,73,Y,N,Y,344,152,245,494
4139,M,1993,2020,ACTIVE,76,Y,N,NA,NA,NA,NA,NA
1355,M,1995,2017,ACTIVE,44,N,Y,N,565,458,860,1023
1355,M,1995,2020,ACTIVE,47,Y,Y,NA,NA,NA,NA,NA
1142,M,1995,2017,ACTIVE,51,N,N,Y,1039,735,185,1773
1142,M,1995,2020,ACTIVE,54,N,N,NA,NA,NA,NA,NA
3260,M,2000,2017,ACTIVE,43,N,N,N,573,99,0,671
3260,M,2000,2020,ACTIVE,46,N,N,NA,NA,NA,NA,NA
3131,F,1982,2017,ACTIVE,75,N,N,N,257,726,28,984
3131,F,1982,2020,ACTIVE,78,N,N,NA,NA,NA,NA,NA
1057,F,1986,2017,ACTIVE,40,N,N,N,712,110,0,822
1057,F,1986,2020,ACTIVE,43,N,N,NA,NA,NA,NA,NA
1345,F,1980,2017,HOLDOVER,61,N,N,N,NA,NA,NA,NA
1345,F,1980,2020,ACTIVE,64,N,N,NA,NA,NA,NA,NA
4113,M,1987,2017,ACTIVE,55,N,N,N,0,0,24,0
4113,M,1987,2020,ACTIVE,58,N,N,NA,NA,NA,NA,NA
867,M,2010,2017,ACTIVE,38,N,N,N,66,49,162,117
867,M,2010,2020,ACTIVE,41,N,N,NA,NA,NA,NA,NA
1314,M,2019,2017,ACTIVE,42,Y,Y,N,1451,1173,1230,2626
1314,M,2019,2020,ACTIVE,45,Y,Y,NA,NA,NA,NA,NA
3627,F,1982,2017,ACTIVE,59,Y,N,N,28,0,0,28
3627,F,1982,2020,ACTIVE,62,N,N,NA,NA,NA,NA,NA
1609,M,1998,2017,ACTIVE,55,Y,N,Y,611,454,0,1064
1609,M,1998,2020,ACTIVE,58,N,N,NA,NA,NA,NA,NA
3736,M,1990,2017,ACTIVE,56,N,N,N,21,57,0,77
3736,M,1990,2020,ACTIVE,59,N,N,NA,NA,NA,NA,NA
482,F,1967,2017,ACTIVE,86,Y,N,N,53,308,0,362
482,F,1967,2020,ACTIVE,89,Y,N,NA,NA,NA,NA,NA
241,M,2008,2017,ACTIVE,58,N,N,N,40,533,642,573
241,M,2008,2020,ACTIVE,61,N,Y,NA,NA,NA,NA,NA
2204,M,2015,2017,ACTIVE,34,N,N,N,0,5,180,0
2204,M,2015,2020,ACTIVE,37,N,Y,NA,NA,NA,NA,NA
2536,M,1995,2017,ACTIVE,36,Y,N,N,104,0,303,104
2536,M,1995,2020,HOLDOVER,39,N,N,NA,NA,NA,NA,NA
3292,M,2002,2017,ACTIVE,34,N,Y,Y,63,410,84,474
3292,M,2002,2020,ACTIVE,37,N,N,NA,NA,NA,NA,NA
1204,M,2005,2017,ACTIVE,49,Y,N,N,431,434,50,866
1204,M,2005,2020,ACTIVE,52,N,N,NA,NA,NA,NA,NA
3526,F,2007,2017,ACTIVE,49,Y,N,N,1,33,142,34
3526,F,2007,2020,ACTIVE,52,N,N,NA,NA,NA,NA,NA
2985,M,1977,2017,HOLDOVER,56,N,N,N,NA,NA,NA,NA
2985,M,1977,2020,ACTIVE,59,Y,N,NA,NA,NA,NA,NA
108,M,1996,2017,ACTIVE,56,N,N,Y,31,452,882,483
108,M,1996,2020,ACTIVE,59,N,N,NA,NA,NA,NA,NA
2583,M,1979,2017,ACTIVE,70,Y,N,N,57,0,629,57
2583,M,1979,2020,ACTIVE,73,N,N,NA,NA,NA,NA,NA
2538,M,1997,2017,ACTIVE,56,Y,N,Y,361,2384,383,2745
2538,M,1997,2020,ACTIVE,59,Y,N,NA,NA,NA,NA,NA
2760,M,1996,2017,ACTIVE,65,Y,N,Y,26,660,523,685
2760,M,1996,2020,ACTIVE,68,N,N,NA,NA,NA,NA,NA
2822,M,1995,2017,ACTIVE,48,Y,Y,Y,177,425,3696,602
2822,M,1995,2020,ACTIVE,51,Y,Y,NA,NA,NA,NA,NA
3723,M,1998,2017,ACTIVE,90,Y,N,N,20,77,0,98
3723,M,1998,2020,ACTIVE,93,Y,N,NA,NA,NA,NA,NA
2024,M,2017,2017,ACTIVE,43,N,Y,N,39,302,0,341
2024,M,2017,2020,ACTIVE,46,N,Y,NA,NA,NA,NA,NA
449,M,1968,2017,ACTIVE,77,N,N,Y,93,242,510,335
449,M,1968,2020,ACTIVE,80,N,N,NA,NA,NA,NA,NA
2756,M,2003,2017,ACTIVE,24,N,N,N,2,89,435,91
2756,M,2003,2020,ACTIVE,27,N,N,NA,NA,NA,NA,NA
2814,M,2020,2017,ACTIVE,41,N,N,N,37,268,62,303
2814,M,2020,2020,ACTIVE,44,N,N,NA,NA,NA,NA,NA
685,M,1993,2017,ACTIVE,65,N,N,N,75,215,166,288
685,M,1993,2020,ACTIVE,68,N,N,NA,NA,NA,NA,NA
79,M,1982,2017,ACTIVE,56,Y,N,N,345,56,394,401
79,M,1982,2020,ACTIVE,59,N,N,NA,NA,NA,NA,NA
297,F,2013,2017,ACTIVE,67,Y,N,N,254,448,882,700
297,F,2013,2020,ACTIVE,70,N,N,NA,NA,NA,NA,NA
1231,F,1998,2017,ACTIVE,53,Y,N,N,21,66,0,86
1231,F,1998,2020,ACTIVE,56,Y,N,NA,NA,NA,NA,NA
3150,M,2011,2017,ACTIVE,30,N,N,N,0,61,211,61
3150,M,2011,2020,ACTIVE,33,Y,N,NA,NA,NA,NA,NA
215,M,2012,2017,ACTIVE,52,N,N,Y,0,102,22,101
215,M,2012,2020,HOLDOVER,55,N,N,NA,NA,NA,NA,NA
2378,F,2008,2017,ACTIVE,63,N,N,Y,21,1835,1436,1855
2378,F,2008,2020,ACTIVE,66,N,N,NA,NA,NA,NA,NA
3551,M,1985,2017,ACTIVE,62,N,N,N,18,0,80,18
3551,M,1985,2020,ACTIVE,65,N,N,NA,NA,NA,NA,NA
1264,M,2020,2017,ACTIVE,52,N,N,N,272,512,570,784
1264,M,2020,2020,ACTIVE,55,N,N,NA,NA,NA,NA,NA
3787,M,1976,2017,ACTIVE,63,N,N,N,0,79,41,78
3787,M,1976,2020,ACTIVE,66,N,N,NA,NA,NA,NA,NA
383,F,1986,2017,ACTIVE,49,Y,Y,N,208,31,0,240
383,F,1986,2020,ACTIVE,52,Y,Y,NA,NA,NA,NA,NA
3183,M,2012,2017,ACTIVE,49,Y,Y,Y,657,526,909,1182
3183,M,2012,2020,ACTIVE,52,Y,N,NA,NA,NA,NA,NA
2339,M,2005,2017,ACTIVE,46,Y,N,N,1640,982,108,2615
2339,M,2005,2020,HOLDOVER,49,N,N,NA,NA,NA,NA,NA
2112,M,2016,2017,ACTIVE,38,Y,N,Y,148,1667,317,1815
2112,M,2016,2020,ACTIVE,41,Y,N,NA,NA,NA,NA,NA
3019,F,2009,2017,ACTIVE,29,N,N,N,230,144,209,375
3019,F,2009,2020,ACTIVE,32,N,N,NA,NA,NA,NA,NA
3583,F,1998,2017,ACTIVE,35,N,N,N,210,158,16,368
3583,F,1998,2020,ACTIVE,38,N,N,NA,NA,NA,NA,NA
3856,M,1968,2017,ACTIVE,63,N,N,Y,58,868,1561,926
3856,M,1968,2020,ACTIVE,66,N,N,NA,NA,NA,NA,NA
8,F,2007,2017,ACTIVE,46,N,N,N,850,342,230,1191
8,F,2007,2020,ACTIVE,49,N,N,NA,NA,NA,NA,NA
643,F,2017,2017,ACTIVE,31,Y,Y,N,138,226,789,364
643,F,2017,2020,ACTIVE,34,Y,N,NA,NA,NA,NA,NA
1621,F,1999,2017,ACTIVE,34,Y,N,N,231,103,109,333
1621,F,1999,2020,ACTIVE,37,N,N,NA,NA,NA,NA,NA
3765,M,2001,2017,ACTIVE,53,Y,N,Y,204,304,193,507
3765,M,2001,2020,ACTIVE,56,Y,N,NA,NA,NA,NA,NA
1646,M,2003,2017,ACTIVE,53,N,N,N,2,177,509,179
1646,M,2003,2020,ACTIVE,56,N,N,NA,NA,NA,NA,NA
327,F,1995,2017,HOLDOVER,35,N,N,N,NA,NA,NA,NA
327,F,1995,2020,ACTIVE,38,N,N,NA,NA,NA,NA,NA
473,M,1967,2017,ACTIVE,65,Y,N,Y,309,658,1461,966
473,M,1967,2020,ACTIVE,68,Y,N,NA,NA,NA,NA,NA
3200,M,2011,2017,ACTIVE,59,N,N,N,0,731,94,732
3200,M,2011,2020,ACTIVE,62,N,N,NA,NA,NA,NA,NA
1382,M,1976,2017,ACTIVE,75,Y,N,Y,243,425,47,667
1382,M,1976,2020,ACTIVE,78,N,N,NA,NA,NA,NA,NA
3017,M,1980,2017,ACTIVE,72,Y,N,N,97,130,192,227
3017,M,1980,2020,ACTIVE,75,Y,N,NA,NA,NA,NA,NA
1167,M,2007,2017,ACTIVE,43,N,Y,Y,1721,1237,2284,2957
1167,M,2007,2020,ACTIVE,46,N,Y,NA,NA,NA,NA,NA
1458,M,1993,2017,ACTIVE,45,N,N,Y,131,47,202,177
1458,M,1993,2020,ACTIVE,48,N,N,NA,NA,NA,NA,NA
4112,M,1983,2017,ACTIVE,58,Y,N,N,246,925,472,1172
4112,M,1983,2020,ACTIVE,61,N,N,NA,NA,NA,NA,NA
1108,F,1981,2017,ACTIVE,53,Y,N,N,257,600,486,858
1108,F,1981,2020,ACTIVE,56,Y,N,NA,NA,NA,NA,NA
1019,M,1994,2017,ACTIVE,59,N,N,N,3,95,0,97
1019,M,1994,2020,ACTIVE,62,N,N,NA,NA,NA,NA,NA
2950,F,2017,2017,ACTIVE,38,N,N,N,70,161,935,232
2950,F,2017,2020,HOLDOVER,41,N,N,NA,NA,NA,NA,NA
743,F,2013,2017,ACTIVE,50,N,N,N,80,287,200,368
743,F,2013,2020,ACTIVE,53,N,N,NA,NA,NA,NA,NA
2798,M,1993,2017,ACTIVE,49,N,N,N,0,47,97,47
2798,M,1993,2020,ACTIVE,52,N,N,NA,NA,NA,NA,NA
355,M,1995,2017,ACTIVE,41,N,N,N,163,7,77,170
355,M,1995,2020,ACTIVE,44,N,N,NA,NA,NA,NA,NA
1096,F,2003,2017,ACTIVE,44,N,N,Y,61,314,16,376
1096,F,2003,2020,ACTIVE,47,Y,N,NA,NA,NA,NA,NA
31,M,1990,2017,ACTIVE,70,N,N,N,4,533,225,537
31,M,1990,2020,ACTIVE,73,N,N,NA,NA,NA,NA,NA
3952,M,1987,2017,ACTIVE,45,Y,N,N,1235,1689,229,2922
3952,M,1987,2020,ACTIVE,48,N,N,NA,NA,NA,NA,NA
1044,M,1966,2017,ACTIVE,59,Y,N,N,278,178,86,455
1044,M,1966,2020,ACTIVE,62,N,N,NA,NA,NA,NA,NA
318,M,1980,2017,ACTIVE,64,N,N,N,0,13,17,13
